Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,It is what you make it,"Lots of meaty, complex problems; emphasis on growth and development; pretty good work life balance; your collaborators are customer obsessed customer ",Unintentionally political and other pitfalls associated with a VLE (very large organization),"Verified User Current Employee  n*****  Design Manager - Sep 17, 2021",
2.0,Excellent Work Life balance but otherwise most fake,Work life balance is great. Most work 25-30 hours a week. Management is not very bright and doesn't have a high bar for performance. Lot of talk but not a lot of actual delivery in terms of innovation.,"If you are ambitious and like to work with smart people, this is NOT the place to be.","Verified User Current Employee  A*******  Product Manager - Sep 17, 2021",
4.0,Great WLB,"Work life balance is very good, managers are very understanding.",The technology products aren't very new and the speed of building products is on slower side,"Verified User Current Employee  g*****  Product Manager - Sep 17, 2021",
5.0,Great Work life balance,"Wlb amazing, great benefits, above average compensation, whole lot of opportunity for personal development ",A bit political in certain aspect but it changes from team to team,"Verified User Current Employee  t*****  Engineer - Sep 16, 2021",
5.0,Good company ,Best place to work. Lot of learning opportunities. Great compensation.,There are no cons as of now. Everything thing is good.,"Verified User Current Employee  t*****  Senior Software Engineer - Sep 16, 2021",
5.0,Solid strategy for future growth,Solid strategy for future business growth. This will create opportunities for current employees to continue to grow professionally.,I foresee layoffs in the future. Intuit's headcount is growing so fast.,"Verified User Current Employee  c*****  Marketing & Communication Manager - Sep 13, 2021",
5.0,Company that's not living on its brand,Amazing benefits and structural support. Leadership actually cares and the engineers are allowed to work on important things. ,The focus on culture also does tend to slow up decisions at times ,"Verified User Current Employee  h*****  Staff Application Developer - Sep 13, 2021",
3.0,Good Company,Work life Balance is good. Leadership at C level is good.,Lack of growth opportunities; promotion process needs improvement. Current planning process is an overhead and hinders velocity. Needs to improve.,"Verified User Current Employee  a*****  Software Development Manager III - Sep 12, 2021",
4.0,Great company,"Great work life balance, benefits are really really awesome. Values employees a lot. ",Not many cons. I haven't faced any problems till now. ,"Verified User Current Employee  Q*****  Software Engineer II - Sep 9, 2021",
5.0,Good place with good culture,Good work life balance and good people that are willing to help out,Pay could be better to match higher tier fang companies,"Verified User Current Employee  A*****  Software Engineer - Sep 8, 2021",
5.0,"Great wlb, culture and benefits",-good culture- nice benefits- above average compensation- work life balance,- growth opportunity- very bad food- Few incompetent mid level managers ,"Verified User Current Employee  i***  Produce Manager - Sep 8, 2021",
5.0,Overall a great company ,"Company has Smart colleagues, great work environment and awesome perks ","Not quite sure about the career growth, seems like vertical growth takes time","Verified User Current Employee  r*****  Data Scientist - Sep 7, 2021",
5.0,Good place ,"A lot of benefits lots of Benedict's benefits, health, pay","None non none, I don't see many cons and I like the place ","Verified User Current Employee  Y*****  UX Manager - Sep 6, 2021",
5.0,"Great Internship, Full TimeTBD","Internship gave a lot of access to senior staff, wanted to make sure interns projects were meaningful so had presentations",Really depends on your team because some work isn't as valued ,"Verified User Current Employee  s*********  Software Engineer I - Sep 6, 2021",
5.0,Great work life balance and team,"Intuit offers a great work life balance, great place to work long term without burning out + they really care about their employees.","Intuit has its fare share of internal politics, but nothing too detrimental","Verified User Current Employee  l*********  Product Designer - Sep 5, 2021",
5.0,Best Company to work for in San Diego,Bay Area Perks with the quality of life in San Diego,"Political, social connections matters for growth and not purely merit based","Verified User Current Employee  F*******  Group Engineering Manager - Sep 4, 2021",
5.0,Great experience overall ,Career growthCollaboration Teamwork Culture - - - - - ,Communication ---- - - -  -,"Verified User Current Employee  G*****  Data Service Engineer - Sep 3, 2021",
5.0,Great company to work for,Benefits and opporunties for growth are endless at this company,Depending on your team you might not like it as much,"Verified User Current Employee  F*****  Designer - Sep 2, 2021",
5.0,Good company,"Interesting work, nice coworkers and good culture in my team, benefits are good",Long hours but that's probably because of my role. TC could be better,"Verified User Current Employee  g*****  Finance Associate - Sep 1, 2021",
