Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Great WLB and eng culture,Great WLBBottom up eng cultureAverage payDepth in tech and areasGreat learning opportunities,Slow career trajectory Slow progress in most teamsMight be boring if the team is doing mostly pipeline stuff.,"Verified User Current Employee n****** Staff Software Engineer - Nov 18, 2021",
5,great work life balance,"benefits are great, prestige on CV, equity only grow over time","no singular mission, competing priorities, too many products, failure to launch","Verified User Current Employee d***** Software Engineer - Nov 18, 2021",
3,Extreme work life balance,"Plenty of perks including meals and snacks, gym access, bikes,",Work seemed slow at times and I often found myself with nothing to do,"Verified User Current Employee q***** Software Engineer - Nov 18, 2021",
5,Great place to start your career and also end it,Everything! Everything is awesome! Everything is cool when part of a team,"Nothing. Google is the best. Googler for life tbh. So good, yeah!","Verified User Current Employee G********* Software Engineer - Nov 18, 2021",
5,Best place on earth,"I worked in many companies before G, some startups culture was great, but on top of the culture, Google gives you great TC and WLB","Remote work policy might be better, but hopefully it will change at some point","Verified User Current Employee F***** Software Back End Engineer - Nov 18, 2021",
5,Come to google to retire,"Because things are google move slowly, it's great for work life balance and perfect for those looking to coast","There is not enough revenue driven work to go around, thus it's really hard to justify getting promoted. Also iOS 14 and privacy regulation have kinda ruined the cash cow in ads","Verified User Current Employee k***** Software Engineer II - Nov 18, 2021",
3,Good and bad,Awesome food and perks (if you're working from the office). Work life balance is fine.,"Heavy bureaucracy, and a top-down culture, which is quite frustrating. Tech stack isn't transferrable. Hard to make friends. Some bad managers (but there are some good ones too).","Verified User Current Employee M******** Software Engineer - Nov 18, 2021",
5,Good eng culture with min politics,Perf is a good enough system for promo. Work life balance if you don't want to promote soon,Bad food. And less perks in recent years. Less pay,"Verified User Current Employee j****** Software Engineer - Nov 18, 2021",
5,Great work life balance,"Best tech, smart people, great place if you love to continuously learn.",Google Cloud still needs to gain market mindshare. Feel GCP's marketing department can help further in this area as the tech is great.,"Verified User Current Employee z***** Field Sales Representative - Nov 17, 2021",
4,Good place to work by growth limited,Great work life balanceTalented co-workersAwesome tech stack with complex problems to solve,Compensation not top of marketBig company problems such as slow pace of work,"Verified User Current Employee L***** Senior Software Engineer - Nov 17, 2021",
4,"Great WLB, interesting projects","Great WLB, interesting projects, good management, good for retirement, good perks","Everything is very slow, there are many stack holders that need to agree on something","Verified User Current Employee R********* Senior Software Engineer - Nov 17, 2021",
4,Great empahsis on people and growing you,"Good comp, manager cares about you as a person , very good work life balance!","Feels lost in a big company, skillset can get too pigeon holed","Verified User Current Employee j****** Software Engineer - Nov 17, 2021",
5,great compensation,"Great compensation, great work life balance, free things (food, gym etc.)","I would name the following cons: very big company, hard promotion process","Verified User Current Employee f***** Site Reliability Engineer III - Nov 17, 2021",
5,Work with a lot of smart people,A lot of opportunities for growth and exposure to the best technologies,Lots of work! have to figure out your own work life balance,"Verified User Current Employee g****** IT Recruiter - Nov 17, 2021",
5,Great place to work,"Smart people to work with, have good work life balance",Team collaboration could be better. Everyone have their own ideas.,"Verified User Former Employee E***** Software Engineer - Nov 17, 2021",Personal reasons due to covid. Nothing with the company itself.
5,Noogler,Only one week in but huge focus on mission and values,"Slower to get things done culture, not sure when to expect things but could be 2 days","Verified User Current Employee t****** Recruiting Associate - Nov 17, 2021",
5,Great people great work great technologies,"Great mix of talent, work & technologies. Engineering culture is too good.",Tiny part in a huge huge machine might miss big picture few times.,"Verified User Current Employee d****** Software Engineer - Nov 17, 2021",
5,Great work life balance,Great benefits. Actually treat employee as human. Great work life balance.,Very slow career trajectory. Pace is too slow. Not a lot of interesting problems to solve.,"Verified User Current Employee r*** Software Engineer IV - Nov 17, 2021",
4,Great people here,"Great WLB, people are nice, and learn new things everyday","Cannot learn how to use the tools, sometime there is no clear document","Verified User Current Employee W***** Software Engineer - Nov 17, 2021",
5,Great WLB and career growth in networking,Good culture that values team player and WLBClear career growth pathImpactful product,Frequent re-orgs in the past few yearsPromo values problem creation more than problem prevention,"Verified User Current Employee D***** Software Engineer - Nov 16, 2021",
