Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,Not really a web3 company,Strong brand. Remote first. Good design. Decent pay. Uses Google suite and snowflake.,"In last few months, company has had huge influx of tech mercenaries. OG crypto missionaries have either rotated out or been relegated below newcomers. Growing pains with transition and lots of chaos. Difficult to ship new products but especially so with churn. Internal policies are restrictive and overall roadmap is less aligned with spirit of web3 everyday. It's becoming more and more like the corporate giants of 2010s internet. ","Verified User Current Employee  K******  Senior Manager - Finance - Apr 15, 2022  ",
4,Hard to ship products,Great company to work for as upper middle engineer. Good to have global impact and help financial freedom. Good mission.,Hard to ship product. Tools are hard to work. Hot new product changes every quarter. Seems nothing changes over the years despite a lot of activity.,"Verified User Current Employee  u*****  Engineer - Apr 14, 2022  ",
4,Rapid growth with space for creativity and innovation,"Innovation, resources and people. Lots of things to love but those stand out. ",Growing pains with rapid growth - can be a pro or a con depending on how you see it,"Verified User Current Employee  1*********  Human Resources - Apr 14, 2022  ",
3,declining culture,pay is great imho.recharge weeks are a nice move.lots of nice people to work with.,"performance evaluation is a minefield and this place is becoming a PIP factory.   you can think everything is going great - but you get a bad perf review bc your manager was wrong about what you should've been doing.Yes - your mgr can say you're great but they don't have the final say.people here are afraid of perf review timeand the quarterly check-ins.i've never seen so many scared/nervous employees ever.  internally, the company gets its lowest score from the employee surveys on fair performance evaluations.   so - the pay isn't very useful if you might get PIPed out of the blue is it?","Verified User Current Employee  A*****  Software Back End Engineer - Apr 14, 2022  ",
3,Stressful working environment,Career growth opportunity. Company is at a strong position and you can have a lot of great projects to work on.,Stressful working environment. May need to sacrifice personal time.Infra has room for improvement. Dev productivity is not high.,"Verified User Current Employee  c*********  Software Engineer - Apr 12, 2022  ",
5,Great work life balance,Give you time to learn new things and exposure to crypto,"I had been growing a lot every month, hard to keep track ","Verified User Current Employee  D****  Data Analyst I - Apr 12, 2022  ",
4,Great company to chill,Work life balance CompensationBenefits and reimbursementsCrypto learning opportunities,Some incompetent managers Broken tools and infra Only a small percent of teams have good work and learning curve,"Verified User Current Employee  N*******  Software Engineer II - Apr 8, 2022  ",
1,Not a good place to work,Salary appears good on paper. Stocks are a joke.No pros. All cons. Just don't join.,You get fired for missing OKRsToo much pressure to performAmazon managers and their toxic Amazon cultureExecs have created a hire and fire culture,"Verified User Current Employee  —****  Senior Software Engineer - Apr 8, 2022  ",
4,Good remote company,"Remote first, as this is very important in today's world. ",Takes a long time to learn internal tools and deployment process. Hard to propose changes.,"Verified User Current Employee  f*******  Manager, Software Engineering - Apr 6, 2022  ",
5,Doing big things in one of the most interesting fields in tech,"Great comp, fascinating industry, and bleeding edge initiatives. Effective at recognizing/rewarding solid work & results ","Big, public company, no longer a scrappy startup though certain dpts/units retain that feel ","Verified User Current Employee  h*****  Marketing Communications Specialist - Apr 6, 2022  ",
5,"Exciting work, growth oriented","Autonomy, challenging work, growth focused, remote first, everything is awesome",I've been here a year & a half and there isn't much to complain. Infra can be better,"Verified User Current Employee  F*****  Engineer - Apr 5, 2022  ",
4,"Comp is top for remote. Many people are here for the industry, not for career growth",Top paying remote company. Culture tenets are pretty reasonable for a fast growing company. The space is exciting and you get the chance to immerse yourself in it in the company — they are pushing everyone to be crypto forward.,"Many people are here for the space/industry/connections, but not for career growth. That likely includes your manager too, so it's obvious how would he/she treat you if you are here for the growth. It's still good for IC3/4 here for quick promo, but not really for anyone IC5+","Verified User Current Employee  U*****  Software Engineer - Apr 5, 2022  ",
4,"Cool space, some teams are cool, poor team matching practice","Cool spacePretty good compFully remote work, this one goes both way","Leveled comp, very little space if any for negotiation ","Verified User Current Employee  S*****  Software Engineer - Apr 1, 2022  ",
5,Rocket Ship. Still.,A rocket ship. Work with super smart and ambitious but kind and welcoming teammates.,"Infra is a lil bit fragile, but they're working on it","Verified User Current Employee  p*******  Software Engineer - Mar 27, 2022  ",
3,"Cool company, kind of a shot show ",Work on fun things A lot of impactSome really good folks to work with!,Horrible work like balanceNew management everywhere that's super manipulative and bad.,"Verified User Current Employee  d*****  Product Designer - Mar 25, 2022  ",
5,Great workplace,"Great workplace, great energy, great benefits, great managers. Remote first.",No Cons at what what so ever. Very good place,"Verified User Former Employee  e*****  Senior Software Engineer - Mar 23, 2022  ",I had to move away from the unites states for personal reasons
4,Great Company and Environment; Poor Infra and Dev Experience,- Great coworkers- Interesting Work- Growth Opportunities are available for lower level eng,- Company Infra is terrible- Dev experience is poor as a result of this,"Verified User Current Employee  c*******  Software Engineer - Mar 22, 2022  ",
4,Finding itself,"Great people, impactful products, a lot of the teams are focused & can deliver autonomously.","All the money comes from the exchange, which is getting eaten by competitors. Struggling to diversify.","Verified User Current Employee  e*******  Software Engineer - Mar 22, 2022  ",
5,Good career growth,- Manager gave plenty of time to ramp up- Plenty of opportunities to grow,"Mostly none, but some teams can have more workload than others","Verified User Current Employee  k*****  Software Engineer II - Mar 16, 2022  ",
4,WLB depends on the team but a lot to learn if you are into Blockchain,"Great opportunity to learn blockchain technologies. If you feel you have good enough time, join the Ecosystem (Crypto) or Web3 org as an engineer, EM, or PM. You will learn a lot about the field and low-level network details. ","If you are short of time and looking for WLB, you will need to carefully choose your org/team but I belong to an org that sucks in terms of WLB. So, I cannot speak from that perspective. ","Verified User Current Employee  f*****  Engineer - Mar 16, 2022  ",
5,"Work hard, but it's worth it","Coinbase is a place for great comp, interesting projects, and talented teams. Everyone is very invested in the crypto space, so if it interests you, it's the place to be. ","Much has been said about WLB. It's not as bad as it's made out to be, but it is intense. No forced performance curves or PIP quotas. It's hard, but fair, and rewarding. ","Verified User Current Employee  a*****  Engineering Director - Mar 15, 2022  ",
3,"Remote is great, WLB and Culture isn't ",- good for remote work- most co-workers are smart- more mature than other crypto companies,"- Infra isn't good- aggressive deadlines, with changing requirements - WLB and culture aren't great","Verified User Current Employee  e*****  Software Engineer - Mar 15, 2022  ",
3,Trust & Risk,Scope of work & opportunity to lead projects. Working on Cutting edge of new technology. Things move very fast.,Lack of true leadership. Feels like ideas aren't fully thought out. Lack of diversity,"Verified User Current Employee  l*****  Legal Counsel - Mar 14, 2022  ",
1,Not good for WLB,Salary looked good at first. Stock went down. Pays in crypto.,Abundance of managers from Amazon.Performance reviews every quarter. WLB is bad. No diversity in management.,"Verified User Current Employee  c****  Senior Software Engineer - Mar 13, 2022  ",
4,"Good pay, interesting work","Good pay and interesting work. Feels exciting to be part of the Web3/crypto movement. Very get it done culture where there are plenty of opportunities. Lots of bright, knowledgeable people. ",Leadership lacks emotional intelligence and is pretty tone deaf. There is a you are lucky to be here and you have to keep earning your spot messaging from the top down. Lots of growing pains from trying to scale. General competitive and demanding culture. Work life balance can be difficult depending on your team.,"Verified User Current Employee  F*****  UX Designer - Mar 12, 2022  ",
4,Do you like to grind?,High compRecognized name in an emerging industryGrowth if you're willing to grind,"Pay for performance means sweat shop cultureInfra is bad, no attention was paid to refactoring processes after immense scale","Verified User Current Employee  L*****  Software Engineer - Mar 3, 2022  ",
5,Good for fast tracking career,"Company is growing a lot and they are good at promoting from within. Means there are lots of learning opportunities leading to quick promo if u put in work. Can be intense, but the payoff is good. ",You need to be good at managing ur time otherwise WLB may be tricky.,"Verified User Current Employee  f****  Software Engineer - Mar 1, 2022  ",
4,"Not for everyone, but works for me","I've been at Coinbase 4+ years and I'm happy. Sure hours can be long, but it's no different than anywhere else I've worked (at least in my role). Have been able to experience career growth and work remote",some processes are unnecessarily clunky and cumbersome. Red tape where not needed,"Verified User Current Employee  o*****  People Manager - Feb 25, 2022  ",
5,Great place with interesting work.,Meaningful work. Great comp. There's generally a good pace without timeline being so tight that quality suffers.,"Noticing an influx of Amazon people recently, hoping it doesn't change the culture too much.","Verified User Current Employee  C*******  Product Designer - Feb 24, 2022  ",
5,Heavy expectations - exciting industry,"One of the fastest moving industries on earth. I don't know another one as nascently disrupting as this, it reminds me of social media and gif economy co.s 10 years ago. Compensation is high but is not rising with inflation so far. You get a lot of freedom in your engineering designs and work, directors are relatively hands off other than status checks and the occasional bit of pressure. Learning about crypto while working is great too. There's a lot of company initiatives to engage us in Defi and a lot of social buzz around that world. We've held a hackathon to help learn about smart contracts, there's channels dedicated to learning, and we even offer a blockchain dev Boot Camp. Work is fully remote with a generous but not limitless international work policy. (60 days every 180 days international) ",Work life balance is poor. We're moving so fast I feel like I have to work constantly to keen up with deadlines and expectations. Infra is a mess and there are so many hoops it takes literal weeks to set up what I could do in an AWS console in a day. Engineering management (director level) has missed some clear opportunities to deduplicate work leading to back tracking and building things others have already made.,"Verified User Current Employee  C********  Software Engineer II - Feb 24, 2022  ",
3,Good place to get into crypto,Lots of smart and curious people to work with every day.,"Management is out to lunch, they are not concerned with the right things","Verified User Current Employee  z*****  Product Manager - Feb 23, 2022  ",
5,Great culture and compensation,"It is a pretty good company to work for , compensation and culture is great",I've not found any cons yet I will edit if I find,"Verified User Current Employee  d*******  Workforce Analyst - Feb 23, 2022  ",
4,Learn crypto,I joined to get access to high quality crypto engineering which may grow in relevance for next years.Comp is competitive with Netflix and can be higher than FANG.,Environment is super fast paced which create competition and stress - not my vibe.Your best is what is expected so it's rare to get an above average rating - hate this model.You'll survive as long as you keep and maintain a good image for your team and project.,"Verified User Current Employee  I*****  Software Engineer - Feb 21, 2022  ",
5,Great so far,"- Supportive & intelligent people -  Onbording experience was good, everything is well documented and easy to start with.- tech stack is good, working on latest technology and tools.- work life balance is good so far.- TC is good ",- Remote work can be a problem for some.- HR process is not yet sorted in India.,"Verified User Current Employee  s*****  Senior Software Engineer - Platform - Feb 19, 2022  ",
4,Overall dope,Intresting problemCool projectsAmazing teamLearning a lotGood career growth,Hard to maintain consistent hoursDoesn't feel like there is enough effort on code quality,"Verified User Current Employee  k****  Software Engineer I - Feb 19, 2022  ",
4,Undoubtedly a top tier company,Good (not great comp). Chance to work in an industry that is genuinely interesting. Fully remote,Not what it used to be. Culture has taken a hit,"Verified User Current Employee  M*****  Engineer - Feb 18, 2022  ",
3,Intense expectations but paid well,"Lots to learn, people are generally happy to help you learn, usually blameless culture, pays really well and lots of opportunities for career growth and taking ownership of things","Pace of expectations is difficult to keep up with at times, burnout becoming very common and while management is trying to help it with recharge weeks, the underlying deadlines don't change so it's just less time to meet your deadlines and the stress resumes as soon as you return.","Verified User Current Employee  U*****  Software Engineer - Feb 18, 2022  ",
4,"Solid place to be, lots of growing pains","Good pay, friendly coworkers, non-toxic work environment, and opportunities for growth.",The company grew so much the past couple years and there's so much tech debt and legacy code. Most of the old employees left after the IPO so it will be a while until things are stable.,"Verified User Current Employee  y*******  Software Engineer - Feb 15, 2022  ",
4,Great Compensation,Major pros are :CompensationCulturePerksLearning and growth opportunities,Major Con in my opinion is that:WLB can be very bad,"Verified User Current Employee  c*********  Software Developer II - Feb 15, 2022  ",
5,It's no different than FAANG,"Work remote, work when you want. Perf it's better then FAANG. ",Hiring to fire could ruin the culture. We're hiring too quick and the bar is low.,"Verified User Current Employee  w********  Design Manager - Feb 13, 2022  ",
4,Great benefits and exciting tech,Company has great benefits and exciting opportunities in this space.,Work/life balance and gaps in knowledge shared between the teams,"Verified User Current Employee  j*****  Software Engineer - Feb 11, 2022  ",
3,It's turning into a competitive nightmare,IPOs will make you rich I learned. Crypto is fascinating and will definitely make a huge impact on the world. Surrounded by lots of brilliant people.,"During the week I work, eat, and sleep. That's it. Execs wax on about how important it is to fire anyone who isn't TopTalent at company all-hands. Everyone is constantly pleasing upward and very little support from management. ICs pull all the weight and then some. ","Verified User Current Employee  1*********  Senior Software Engineer - Feb 10, 2022  ",
5,Great place to work,"Amazing comp and perks, smart people, a lot of resources to get the job done",Demanding and hyper growth environment may not be a fit for everyone,"Verified User Current Employee  H*****  Marketing Consultant - Feb 10, 2022  ",
4,Great Career Growth,Great Career Growth with many opportunities to make huge impacts,Not very good work life balance compared to similar companies,"Verified User Current Employee  c*****  Software Engineer - Feb 10, 2022  ",
3,"Great CEO, Terrible manager",Benefits and total compensation. Remote work. Great industry. Fast paced.,Work life balance. Manager is one of the worst I've had. No vision from org,"Verified User Current Employee  A*****  Senior Security Engineer - Feb 9, 2022  ",
5,Listens to employees,"I'm not sure why the company gets so much hate, it addresses a lot of company concerns head on and doesn't pretend they don't exist. WLB -> 4 recharge weeks, comp -> lower stock price for refreshers","Infra sucks. The model doesn't scale and their team is rude, but seems like Management is aware of the issue (at least the scalability part, not sure about the attitude)","Verified User Current Employee  b*****  Senior Software Engineer - Feb 9, 2022  ",
3,Too top-down,Remote first Compensation not badEveryone's scope can be hugeLots of talented persons are generous sharing ideas about crypto,Top-down managementBro cultureNot a family but a working horse team,"Verified User Current Employee  j*****  Software Engineer II - Feb 5, 2022  ",
5,Great WLB,"Good office food, great people. Being remote has helped me be closer with my family.","Not much cons, other than having to work extra hours sometimes","Verified User Current Employee  d******  Software Engineer - Feb 2, 2022  ",
4,Great if you want to learn about crypto,"Very crypto forward employee base, which serves as a great resource for learning about all things crypto. ","Can be hard to turn off with remote first setup.  Hard to tell if leadership is 100% engaged, or cashed out at this point. ","Verified User Current Employee  x*****  Legal Counsel - Feb 1, 2022  ",
4,Great work life balance,Remote workGreat peersCutting edge technologyPotent hardware and laptops,Slow growthCommunication sometimes is a painLack of transparency sometimes,"Verified User Current Employee  d*****  Software Engineer - Feb 1, 2022  ",
5,Really really smart people. I'm learning so much.,"Coworkers are incredibly smart and driven. Amazing place to learn from your peers. They have offices globally, and they make remote work super easy. Great benefits :)",WLB…It hasn't been too bad honestly. Ramping up on all the various pieces of the company and communicating remotely takes some time to get adjusted to.,"Verified User Current Employee  e*****  Business Operations - Jan 30, 2022  ",
3,Exciting opportunity. Poor culture,A lot of opportunities for impact. Great comp and career growth.,"Culture at top is meh. They want to create a sweatshop. If you learn to ignore the top, most people are decent. ","Verified User Current Employee  q*****  Engineer - Jan 29, 2022  ",
4,"good for career, bad culture ","some good managers and directors, comp can be better but isn't bad ",very weak culture - most people are very cold and work feels transactional,"Verified User Current Employee  s*****  Software Engineer - Jan 29, 2022  ",
2,"Great for tech, terrible for tradfi",The work is interesting and the company is remote friendly.,Got a bunch of FAANG people trying play in the finance sandbox. Results are predictable.,"Verified User Current Employee  d***  Product Consultant - Jan 29, 2022  ",
5,"Exciting mission, not great work life balance",Mission drivenFounder led Crypto is so hot right now,Not great wlbHard to meet new people while remote first,"Verified User Current Employee  h*****  Engineering Manager II - Jan 28, 2022  ",
4,Enjoyable,"Smart coworkers, cool projects to work on, cutting edge technology ","Work life balance, limited transparency from management, hard to level up","Verified User Current Employee  G*****  Senior Software Engineer - Jan 27, 2022  ",
5,Coinbase is a company full of opportunities,- Brilliant people - we have a high interview bar here at Coinbase.- Opportunity to have an impact: there is so much to be done and we have lot of autonomy to build and create new things. - Inspiring Leadership- Strong Comp & Benefits package- We are building the future!,"The volatility of the market, which is an inevitable aspect of our industry. But I believe Coinbase handles this well with a solid long-term plan. ","Verified User Current Employee  p********  Recruiter I - Jan 26, 2022  ",
3,Really good talent although work life balance is possibly the lowest in peer orgs,It has a good bunch of talent especially the OG's are really amazing folks both in terms of talent and being humane.,The work life balance is the worst amongst peer companies expect to work 60-70 hours a week and constant pressure to deliver or not living up to responsibilities. It gets worst at lower levels as it piles up.,"Verified User Current Employee  b********  Applications Developer I - Jan 26, 2022  ",
5,"High-intensity culture but incredible opportunities for impact & whip-smart, collaborative colleagues",High-growthLong-term orientationWorld's foremost experts on cryptoCollaborative culture,High-intensity culture; not a 9 to 5Tons of opportunities for growth,"Verified User Current Employee  m*****  Director Business Operations - Jan 24, 2022  ",
4,"So far so good - joined recently, so my ratings may change soon.","Great potential, exciting space and place to be. Hiring like crazy!","Infra seems like a work-in-progress, but there is progress being made.","Verified User Current Employee  S******  Senior Software Engineer - Jan 24, 2022  ",
5,Great flexibility and growth at Coinbase,"Plenty of new projects to work on, no one day is the same, tremendous growth, have to be comfortable with change to be part of this fast paced culture. 100% remote.","Product is pushed out to the market when 70% complete instead of 100%, have lots of trouble shooting to do once a product is launched in a less than perfect form. ","Verified User Current Employee  D*****  Operations Support Manager - Jan 23, 2022  ",
4,Exciting work but poor work life balance,"Exciting work in the crypto space, co-workers are generally very helpful",Very poor work life balance and environment can be pretty toxic,"Verified User Current Employee  m*****  Software Engineer - Jan 23, 2022  ",
5,Great company but no work life balance,Great leadership and vision. Fast paced company with smart and driven people.,No work life balance. Expected to work every day including weekends. You don't actually get to take the recharge weeks or PTO.,"Verified User Current Employee  M*****  Finance - Jan 22, 2022  ",
4,No work life balance,Great compensation Great benefitsOk leadershipGreat people operations team,No work life balance!!Unreasonable deadlinesNo clear processes Working for more than one role,"Verified User Current Employee  S*****  Applications QA Analyst - Jan 22, 2022  ",
4,Great career growth,Lots of smart people and interesting projects. Some managers are really good.,Work life balance can be tricky and lots of growing pain.,"Verified User Current Employee  s*****  Software Engineer - Jan 22, 2022  ",
4,A good place to grow as an Engineer,"A lot of smart people to work with and learn fromGet to work in cryptoGreat career growth, lots of opportunities for learning",Work life balance is not that greatInfra is outdated and slows development down,"Verified User Current Employee  v****  Software Engineer - Jan 21, 2022  ",
3,Seems ok,"New tech, crypto learning and lots of smart coworkers and some pretty nice benefits",Work life balance is horrible and needs proper guidance with the India teams,"Verified User Current Employee  o*****  Software Engineer - Jan 19, 2022  ",
5,"Great if you care about crypto and impact, but not for everyone","You have to know what you're getting yourself into.  This isn't a Google/Facebook rest and vest job but for some people it's far better here, because you can:  - Get things done without endless committees, reviews, and red tape - Have real ownership or impact on a big product or project - Get promoted without waiting in line for years and writing a 30-page packet multiple times - Work on the bleeding edge of a tech revolutionIf you want to get into crypto and care more about getting things done than sitting on your hands and getting paid, you'll love it here.","- Work-life balance is more about working hard and then taking a break (with recharge weeks) than consistent 40-hour work weeks- Things change a lot because the industry is so new, so you have to be comfortable in ambiguity and flexible on priorities","Verified User Current Employee  s*****  People Manager - Jan 18, 2022  ",
4,Good place to work overall,"Good compensation, interesting job, continues learning, growing area of work","Cold environment, should put alot of hours and a bit toxic, barely feel safe as a new engineer","Verified User Current Employee  q*****  Software Engineer I - Jan 18, 2022  ",
5,"Great pay and benefits, lots of growth. Potential WLB issues","- growth within org, and company growth in general- high compensation- interesting work- (personally) had a supportive, social team that respects WLB, life-events","- have heard of other employees facing lots of WLB issues and team-culture issues- infra is a pain, company can somehow feel very fast and very slow at the same time- company growth may lead you to switch teams / departments in short-notice","Verified User Current Employee  K*****  Software Engineer - Jan 16, 2022  ",
4,"Interesting space, good comp, tech debt",Good compInteresting problems Smart peopleLearn new thingsCompany still has lots of potential growth,"Poor WLB - your mileage may varySlow to move, risk of getting left behind by competitors","Verified User Current Employee  H*****  Senior Software Engineer - Jan 12, 2022  ",
4,Great to get into crypto industry but ridiculous culture,-Great pay-Great exposure to crypto (team dependent)-Work with absolutely amazing fellow ICs and lower level management,"-Company is trying to do everything and doing none of it very well.-Very reactive. Coinbase puts out worse versions of products that already exist elsewhere. -Chief People Officer weirdly proud of intentionally creating a culture of working really long hours, instead of focusing on working hard to create great and sustainable products. No focus on sustainability, weird focus on the number of hours people are working. No timesheets or mandatory online times though. ","Verified User Current Employee  k******  Data Scientist - Jan 11, 2022  ",
1,"Very bad wlb and onerous process, ","People I interact with are nice and knowledgable, they are passionate about crypto and frustrated with the management and leadership","Leadership does not care about their people and lacks of crypto vision,Middle management is the worst, lots of pointing fingersWlb doesn't exist","Verified User Current Employee  B*****  Engineer - Jan 11, 2022  ",
4,Amazing so far,"Really smart people, resources to actually build stuff and grow as a business, good benefits. ",I like WFH but building relationships is hard when the team is growing fast and you don't get to spend time IRL.,"Verified User Current Employee  Y*****  Strategy Manager - Jan 8, 2022  ",
4,Interesting work and good wlb,Compensation is great and bonus is nice. Friendly people here,Remote first so hard to connect with people. Sometimes lack of organization,"Verified User Current Employee  c******  Software Back End Engineer - Jan 8, 2022  ",
4,Overall Good,Compensation Benefits AllowancesOff sitesGood growth opportunities in general,"WLB and Managment is poor in general, ofc team dependent.","Verified User Current Employee  c*****  Software Engineer - Jan 8, 2022  ",
5,"Mission focused, remote first, adequate but not overwhelming process","Mission focus, well positioned in crypto economy, great colleagues, get-things-done culture.",Remote-first challenging to form new teams in fast growing company.,"Verified User Current Employee  h*******  Engineer - Jan 3, 2022  ",
5,Amazing crypto forward teams,"Everyone is so accepting and supportive. I love my team, everyone is so intelligent and humble and have clear visions for the future. Great work culture.","I wish comp was based more on cost of living and not cost of labor. Being remote in Austin, some housing prices here, like in downtown Austin, are similar to those in SF or LA, but our comp is so different.","Verified User Current Employee  f*****  Software Engineer - Jan 3, 2022  ",
4,Very organization dependent,"- My organization, manager, and team are great- Cutting edge projects- Great opportunity to have a big impact","- Heard a lot of negative things from other teams, mostly WLB- Comp structure isnt great compared to other companies (stock grants are evaluated at the beginning of each year)","Verified User Current Employee  c*********  Software Engineer II - Dec 30, 2021  ",
5,Best company I've worked at,Smart colleaguesInteresting problemsNo politics at workExciting space,No coasting which if you want to do that you'd probably be better off joining google or Microsoft.,"Verified User Current Employee  z******  Software Developer - Dec 28, 2021  ",
5,Ambitious company with a lot of future upside,Everyone I work with is extremely efficient. Most people are great communicators and writers as well.,It can be hard to get things done with infrastructure and security,"Verified User Current Employee  Q*****  Software Engineer - Dec 26, 2021  ",
4,Great if you're interested in crypto,"Good culture, generally good direction from some executives, good compensation ",Work life balance could be better for some teams and organizations,"Verified User Current Employee  Y*****  Software Engineer - Dec 25, 2021  ",
5,Good place to work in crypto but not for everyone,Smart peopleAble to make good connections in crypto spaceDecent payMany exciting projects,WLB could be badMany re-orgsRoad to staff seems impossible,"Verified User Current Employee  c********  Senior Software Engineer - Dec 21, 2021  ",
4,Mature start-up environment that is still moving fast! You definitely need to feel comfortable working in and through am,Strong & Dynamic Work Culture Super low-ego environment; everyone is really passionate about the crypto space and having an inclusive work environment. Comp & Benefits are great plus who doesn't love having the option to have your salary paid out in bitcoin!Talent leaders here are some exceptional people and are all about eliminating recruiter roadblocks and alleviating pain points.,Still in the thick of aggressive hiring so work-life balance has to be managed by setting boundaries up front.,"Verified User Current Employee  L*****  Recruiter II - Dec 20, 2021  ",
4,fast growing company,- remote first- industry leading company- various perks and stipends- smart and motivated co workers- lots of opportunities for career growths,- oncall schedule: frequent incidents to keep me at my desk- some tools aren't the best- lots of security procedures for day to day work,"Verified User Current Employee  C*****  Software Engineer - Dec 20, 2021  ",
5,So far so good,Have been here for several months and enjoying it - big upgrade from my previous tc,I can see how some might not agree with the compensation tables here,"Verified User Current Employee  f*********  Data Analyst - Dec 19, 2021  ",
4,"Good company as new grad, pretty unorganized ",Good paySmart coworkersDecent work life balanceInteresting problems,"Growing way too fast, a bit unorganized and unclear objectives for new grads/newly joined","Verified User Current Employee  c*******  Software Engineer - Dec 19, 2021  ",
5,Great place for career growth,"- company is in hyper growth mode. We're at that phase like Google after win search and started trying a bunch of shit like gmail, buying youtube, buying X, Y, Z etc. We are becoming a multiproduct company and have big goals for crypto and web3- Great career growth with goodish comp, (amazing comp if you're IC6+)",- Hiring people like crazy. Bar seems to be lowered pre IPO,"Verified User Current Employee  I*****  Software Engineer - Dec 18, 2021  ",
4,A couple months in and really enjoying it here,Great manager. Hyper growth stage at a reputable crypto company. Brand is solid.,Product lead company. Design is an afterthought when it comes to strategy. Not innovating fast enough to keep up with the crypto industry,"Verified User Current Employee  K*****  Product Designer - Dec 15, 2021  ",
5,I mean I joined 2 months ago but it has been great,"Great teammates, doable work and great perks. Nothing to complain about.",It would be nice to have a recurring offsite meetup to have intros since it's remote first,"Verified User Current Employee  K*****  Software Engineer - Dec 14, 2021  ",
5,Great growth and tech,-Career Growth- Newest Tech- Compensation- Learning and Innovation,- WLB- 1 year vesting- concerns regarding stability,"Verified User Former Employee  s****  Software Engineer - Dec 14, 2021  ",I am a current software engineering employee at Coinbase Inc.
5,"Okay work life balance, great career growth, nice works ","I really like the WFH culture, decent compensation, and tons of opportunities for growth ",Work life balance can be tough as we are in hyper growth,"Verified User Current Employee  l*****  Software Engineer - Dec 12, 2021  ",
5,Great work life balance,"Company cares about you, your days off, and your wellness.",Nothing for me. They're just good in general. I love working here!,"Verified User Current Employee  d*********  Software Engineer - Dec 12, 2021  ",
5,impact and growth with smart people,- high impact and meaningful contributions to crypto industry- smart peers- interesting work,- wlb bad- management not very transparent about decisions,"Verified User Current Employee  v*****  Software Engineer - Dec 11, 2021  ",
4,Great Culture,Positive culture Great compensationLot of benefits and stipendsHelpful co workersTransparent affairs,Unclear roadmap Lack of staffing in certain teams Lack of opportunity to socialize and meet people due to being remote first (This could be a pro for some people),"Verified User Current Employee  p*****  Software Engineer - Dec 8, 2021  ",
5,"Smart people, interesting work",Lots of internal programs and resources to learn more about crypto. Many new teams are emerging with interesting work. Benefits and perks are nice and generous.,"Growing super fast, will double in head count soon. Until then, theres too much work to be done for the number of employees, so WLB isnt ideal","Verified User Current Employee  c******  Software Engineer - Dec 7, 2021  ",
2,Terrible work life balance and a toxic culture,A lot of smart people and they pay pretty well,Work life balancePays more than other companies but then expects 60+ hours a week Cold culture that is hard to do good work in Everyone seems on the edge of quitting,"Verified User Current Employee  J*****  HR Coordinator - Dec 5, 2021  ",
1,Management sucks,"Coinbase brand on your resume, which will open doors to other better crypto companies.Great to be part of the crypto industry ","Management is not great, which lead to employee burnout. WLB sucks.Compensations sucks.Personnel resourcing sucks. If your manager sucks, you'll be working on a project alone.","Verified User Current Employee   ******  Software Engineer - Nov 28, 2021  ",
5,Good company,Fair compensationListedGrowthOrganizedNice perksEnergetic environmentPay for performance culture,Too early to comment since things are in motion.But in general nothing is perfect and there are stressors amd triggers in every company.,"Verified User Current Employee  N*****  Senior Software Engineer - Nov 23, 2021  ",
5,"Incredible company, hard work, long hours and totally worth it","You will work with leadership that has built long lasting companies that are the envy of the tech world. The mission of this company is Google big, Facebook big, etc. in scale.  The opportunity in front of us is massive","If you are looking for a cushy 9-5, look elsewhere.  If you like having structure and complete guidelines, look elsewhere.  If you want to move things around so it looks like you did work, look elsewhere.  This place is building big things and it is hard work.","Verified User Current Employee  w*****  Human Resources Senior Manager - Nov 23, 2021  ",
5,Great place to learn and grow,Cutting edge technology and a lot of room to grow as a engineer,Need more competent managers without getting too political. Very relaxed culture…maybe too relaxed.,"Verified User Current Employee  k*******  Senior Software Engineer - Nov 22, 2021  ",
4,Good comp bad WLB,TCWFH allowancesFully Remote Crypto Fast paceHelpful colleagues,Bad WLB Poor Mgmt ChaoticEmployee unfriendly policies There's always a Fire burning.,"Verified User Current Employee  c*****  Staff Engineer - Nov 20, 2021  ",
5,Tough but rewarding,Fantastic growth opportunities On the cutting edge of crypto Great leadership Industry leaderHuge growth and large user base,"Macro regulatory headwinds with Biden's administration Difficult work life balance, but it's improving ","Verified User Current Employee  f*****  Product Manager - Nov 18, 2021  ",
5,"fun work, depends on team","New tech, fast pace, smart people from other big tech",Management can be messy in fast pace so need to look out,"Verified User Former Employee  m********  UX Analyst - Nov 15, 2021  ",I will come back but just personal reason temporary so
5,Smart peers,"- remote first- very smart peers, everyone works hard here- various benefits, discounts and stipends","- still a centralized, top down, bureaucratic hierarchy- various growing pains, infra not scaling well to handle the large influx of new comers- wlb not the greatest","Verified User Current Employee  o*****  Software Engineer II - Nov 14, 2021  ",
4,Fun place to work,Exposure to crypto industry from one of the most trusted company,Only get 1 year RSU grantsInfra is pretty poor,"Verified User Current Employee  c********  Software Engineer II - Nov 11, 2021  ",
